x;y;datetime;id;behavior;random-seed;travel_speed_val;month;mm_yyyy;dd_mm_yyyy
781864.5125;7407926.533;19/05/2018 09:30;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781863.5356;7407921.164;19/05/2018 09:35;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781863.5356;7407921.164;19/05/2018 09:40;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781863.5356;7407921.164;19/05/2018 09:45;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781860.5631;7407941.427;19/05/2018 09:50;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781854.1304;7407938.169;19/05/2018 09:55;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:00;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:05;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:10;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:15;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:20;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:25;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:30;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:35;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:40;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781845.0641;7407945.124;19/05/2018 10:45;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781837.2502;7407953.448;19/05/2018 10:50;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781835.1882;7407959.063;19/05/2018 10:55;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781820.7982;7407962.459;19/05/2018 11:00;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781795.5053;7407948.469;19/05/2018 11:05;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781790.4562;7407957.057;19/05/2018 11:10;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781785.3782;7407957.776;19/05/2018 11:15;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781782.4597;7407940.126;19/05/2018 11:20;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781768.5398;7407926.875;19/05/2018 11:25;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781750.2678;7407925.868;19/05/2018 11:30;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781746.0954;7407914.847;19/05/2018 11:35;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781747.4173;7407908.188;19/05/2018 11:40;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781742.3212;7407893.208;19/05/2018 11:45;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781725.0781;7407880.113;19/05/2018 11:50;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781714.4966;7407899.296;19/05/2018 11:55;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781714.4966;7407899.296;19/05/2018 12:00;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781714.4966;7407899.296;19/05/2018 12:05;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781714.4966;7407899.296;19/05/2018 12:10;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781714.4966;7407899.296;19/05/2018 12:15;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781715.7536;7407886.573;19/05/2018 12:20;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781716.5389;7407869.826;19/05/2018 12:25;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781712.8895;7407853.368;19/05/2018 12:30;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781703.9487;7407850.743;19/05/2018 12:35;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781704.8601;7407845.505;19/05/2018 12:40;Guareí;idle;Empirical;Empirical;May;May/2018;19/May/2018
781695.5963;7407843.054;19/05/2018 12:45;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781666.2358;7407829.754;19/05/2018 12:50;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781687.4388;7407839.67;19/05/2018 12:55;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781668.0596;7407834.142;19/05/2018 13:00;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781662.6559;7407832.219;19/05/2018 13:05;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781652.0243;7407822.799;19/05/2018 13:10;Guareí;outofsight;Empirical;Empirical;May;May/2018;19/May/2018
781654.5659;7407823.001;19/05/2018 13:15;Guareí;outofsight;Empirical;Empirical;May;May/2018;19/May/2018
781655.2184;7407821.233;19/05/2018 13:20;Guareí;outofsight;Empirical;Empirical;May;May/2018;19/May/2018
781653.8198;7407826.564;19/05/2018 13:25;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781664.1799;7407832.107;19/05/2018 13:30;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781735.863;7407793.631;19/05/2018 13:35;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781752.6078;7407804.904;19/05/2018 13:40;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781779.3677;7407769.164;19/05/2018 13:45;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781805.7549;7407736.832;19/05/2018 13:50;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781786.5882;7407711.493;19/05/2018 13:55;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781786.5882;7407711.493;19/05/2018 14:00;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781794.9655;7407719.601;19/05/2018 14:05;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781814.7512;7407784.466;19/05/2018 14:10;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781849.6037;7407807.396;19/05/2018 14:15;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781850.2742;7407816.459;19/05/2018 14:20;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781850.2742;7407816.459;19/05/2018 14:25;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781850.2742;7407816.459;19/05/2018 14:30;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781850.2742;7407816.459;19/05/2018 14:35;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781850.0897;7407815.311;19/05/2018 14:40;Guareí;resting;Empirical;Empirical;May;May/2018;19/May/2018
781863.1604;7407812.896;19/05/2018 14:45;Guareí;idle;Empirical;Empirical;May;May/2018;19/May/2018
781878.1332;7407833.698;19/05/2018 14:50;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781884.2966;7407856.925;19/05/2018 14:55;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781881.6512;7407859.791;19/05/2018 15:00;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781875.3302;7407894.155;19/05/2018 15:05;Guareí;foraging;Empirical;Empirical;May;May/2018;19/May/2018
781881.2073;7407898.873;19/05/2018 15:10;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:15;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:20;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:25;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:30;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:35;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:40;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:45;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:50;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781882.9706;7407900.066;19/05/2018 15:55;Guareí;frugivory;Empirical;Empirical;May;May/2018;19/May/2018
781900.9598;7407889.456;19/05/2018 16:00;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781937.0448;7407880.906;19/05/2018 16:05;Guareí;travel;Empirical;Empirical;May;May/2018;19/May/2018
781969.8024;7407899.62;19/05/2018 16:10;Guareí;sleeping;Empirical;Empirical;May;May/2018;19/May/2018
781969.8024;7407899.62;19/05/2020 06:45;Guareí;NA;Empirical;Empirical;May;May/2020;19/May/2020
781969.8024;7407899.62;19/05/2020 06:50;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781960.9968;7407889;19/05/2020 06:55;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781960.9968;7407857;19/05/2020 07:00;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781953.9968;7407827;19/05/2020 07:05;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781965.9968;7407799;19/05/2020 07:10;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781937.9968;7407753;19/05/2020 07:15;Guareí;outofsight;Empirical;Empirical;May;May/2020;19/May/2020
781920.9968;7407724;19/05/2020 07:20;Guareí;outofsight;Empirical;Empirical;May;May/2020;19/May/2020
781874.9968;7407725;19/05/2020 07:25;Guareí;outofsight;Empirical;Empirical;May;May/2020;19/May/2020
781808.9968;7407712;19/05/2020 07:30;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781767.9968;7407678;19/05/2020 07:35;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781786.5882;7407711.493;19/05/2020 07:40;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781786.5882;7407711.493;19/05/2020 07:45;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781786.5882;7407711.493;19/05/2020 07:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781792.9968;7407737;19/05/2020 07:55;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781780.9968;7407746;19/05/2020 08:00;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781782.9968;7407744;19/05/2020 08:05;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781793.9968;7407735;19/05/2020 08:10;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781775.9968;7407710;19/05/2020 08:15;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781774.9968;7407680;19/05/2020 08:20;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781777.9968;7407674;19/05/2020 08:25;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781778.9968;7407671;19/05/2020 08:30;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781783.9968;7407652;19/05/2020 08:35;Guareí;outofsight;Empirical;Empirical;May;May/2020;19/May/2020
781770.9968;7407652;19/05/2020 08:40;Guareí;outofsight;Empirical;Empirical;May;May/2020;19/May/2020
781737.9968;7407631;19/05/2020 08:45;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781753.9021;7407633.757;19/05/2020 08:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781753.9021;7407633.757;19/05/2020 08:55;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781753.9021;7407633.757;19/05/2020 09:00;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781753.9021;7407633.757;19/05/2020 09:05;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781744.9968;7407631;19/05/2020 09:10;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781725.9968;7407652;19/05/2020 09:15;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781773.9968;7407647;19/05/2020 09:20;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781840.9968;7407671;19/05/2020 09:25;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781852.9968;7407726;19/05/2020 09:30;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781850.2742;7407816.459;19/05/2020 09:35;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781842.9968;7407815;19/05/2020 09:40;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781862.9968;7407859;19/05/2020 09:45;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781866.1781;7407872.452;19/05/2020 09:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781866.1781;7407872.452;19/05/2020 09:55;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781881.2073;7407898.873;19/05/2020 10:00;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:05;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:10;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:15;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:20;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:25;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:30;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:35;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:40;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:45;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781882.9706;7407900.066;19/05/2020 10:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781877.9968;7407894;19/05/2020 10:55;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781875.9968;7407904;19/05/2020 11:00;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781873.9968;7407905;19/05/2020 11:05;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781863.5356;7407921.164;19/05/2020 11:10;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781863.5356;7407921.164;19/05/2020 11:15;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781863.5356;7407921.164;19/05/2020 11:20;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781863.5356;7407921.164;19/05/2020 11:25;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781867.5986;7407946.575;19/05/2020 11:30;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781867.5986;7407946.575;19/05/2020 11:35;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781867.5986;7407946.575;19/05/2020 11:40;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781859.2589;7407954.384;19/05/2020 11:45;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781859.2589;7407954.384;19/05/2020 11:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781859.2589;7407954.384;19/05/2020 11:55;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781859.2589;7407954.384;19/05/2020 12:00;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781866.9968;7407960;19/05/2020 12:05;Guareí;idle;Empirical;Empirical;May;May/2020;19/May/2020
781867.9968;7407957;19/05/2020 12:10;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781863.9968;7407972;19/05/2020 12:15;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781882.9968;7407980;19/05/2020 12:20;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781883.9968;7407978;19/05/2020 12:25;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781883.9827;7407995.474;19/05/2020 12:30;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781883.9827;7407995.474;19/05/2020 12:35;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781883.9827;7407995.474;19/05/2020 12:40;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781883.9827;7407995.474;19/05/2020 12:45;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781883.9827;7407995.474;19/05/2020 12:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781883.9827;7407995.474;19/05/2020 12:55;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781885.9968;7407997;19/05/2020 13:00;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781901.9968;7407995;19/05/2020 13:05;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781907.9968;7408001;19/05/2020 13:10;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781924.9968;7408008;19/05/2020 13:15;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781922.9968;7407993;19/05/2020 13:20;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781922.9968;7407980;19/05/2020 13:25;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781923.9968;7407959;19/05/2020 13:30;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781943.9968;7407963;19/05/2020 13:35;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781937.2661;7407963.193;19/05/2020 13:40;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781937.2661;7407963.193;19/05/2020 13:45;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781937.2661;7407963.193;19/05/2020 13:50;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781937.2661;7407963.193;19/05/2020 13:55;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781937.2661;7407963.193;19/05/2020 14:00;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
781939.9968;7407957;19/05/2020 14:05;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781957.9968;7407964;19/05/2020 14:10;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781960.9968;7407958;19/05/2020 14:15;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781982.9968;7407965;19/05/2020 14:20;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781984.9968;7407963;19/05/2020 14:25;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781981.9968;7407966;19/05/2020 14:30;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781981.9968;7407962;19/05/2020 14:35;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
781987.9968;7407965;19/05/2020 14:40;Guareí;outofsight;Empirical;Empirical;May;May/2020;19/May/2020
781996.9968;7407955;19/05/2020 14:45;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
781995.9968;7407949;19/05/2020 14:50;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
782007.1508;7407927.054;19/05/2020 14:55;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
782007.1508;7407927.054;19/05/2020 15:00;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
782007.1508;7407927.054;19/05/2020 15:05;Guareí;frugivory;Empirical;Empirical;May;May/2020;19/May/2020
782005.9968;7407944;19/05/2020 15:10;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
782024.9968;7407968;19/05/2020 15:15;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
782027.9968;7407971;19/05/2020 15:20;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
782025.9968;7407960;19/05/2020 15:25;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
782027.9968;7407972;19/05/2020 15:30;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
782033.9968;7407980;19/05/2020 15:35;Guareí;foraging;Empirical;Empirical;May;May/2020;19/May/2020
782057.9661;7407990.034;19/05/2020 15:40;Guareí;rubbing;Empirical;Empirical;May;May/2020;19/May/2020
782067.9968;7407976;19/05/2020 15:45;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
782070.9968;7407956;19/05/2020 15:50;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
782065.9968;7407948;19/05/2020 15:55;Guareí;idle;Empirical;Empirical;May;May/2020;19/May/2020
782064.9968;7407961;19/05/2020 16:00;Guareí;travel;Empirical;Empirical;May;May/2020;19/May/2020
