"id_day_all","x","y","id_month","datetime","behavior","species","id_tree","group"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:20:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:25:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:30:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:35:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:40:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:45:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:50:00","Resting","X",NA,"Suzano"
"Dec_5",705988.06338998,7481519.15498303,"Dec","2018-12-06 08:55:00","Resting","X",NA,"Suzano"
"Dec_5",705994.405834296,7481526.99346885,"Dec","2018-12-06 09:00:00","Travel","X",NA,"Suzano"
"Dec_5",705975.034624013,7481544.69944272,"Dec","2018-12-06 09:05:00","Travel","X",NA,"Suzano"
"Dec_5",705968.597352865,7481523.34974439,"Dec","2018-12-06 09:10:00","Travel","X",NA,"Suzano"
"Dec_5",705957.405872036,7481505.46224413,"Dec","2018-12-06 09:15:00","Travel","X",NA,"Suzano"
"Dec_5",705943.020422453,7481487.6496111,"Dec","2018-12-06 09:20:00","Foraging","X",NA,"Suzano"
"Dec_5",705943.020422453,7481487.6496111,"Dec","2018-12-06 09:25:00","Foraging","X",NA,"Suzano"
"Dec_5",705943.020422453,7481487.6496111,"Dec","2018-12-06 09:30:00","Foraging","X",NA,"Suzano"
"Dec_5",705934.160080558,7481468.04178784,"Dec","2018-12-06 09:35:00","Frugivory","Xylopia brasiliensis","40.0","Suzano"
"Dec_5",705934.160080558,7481468.04178784,"Dec","2018-12-06 09:40:00","Frugivory","Xylopia brasiliensis","40.0","Suzano"
"Dec_5",705934.160080558,7481468.04178784,"Dec","2018-12-06 09:45:00","Frugivory","Xylopia brasiliensis","40.0","Suzano"
"Dec_5",705939.01229419,7481465.42424766,"Dec","2018-12-06 09:50:00","Frugivory","Trichilia catigua","41.0","Suzano"
"Dec_5",705939.01229419,7481465.42424766,"Dec","2018-12-06 09:55:00","Frugivory","Trichilia catigua","41.0","Suzano"
"Dec_5",705939.01229419,7481465.42424766,"Dec","2018-12-06 10:00:00","Travel","Trichilia catigua","41.0","Suzano"
"Dec_5",705944.644134631,7481446.29455112,"Dec","2018-12-06 10:05:00","Travel","X",NA,"Suzano"
"Dec_5",705934.81284595,7481437.58953243,"Dec","2018-12-06 10:10:00","Travel","X",NA,"Suzano"
"Dec_5",705918.766464073,7481424.63413987,"Dec","2018-12-06 10:15:00","Inactive","X",NA,"Suzano"
"Dec_5",705918.766464073,7481424.63413987,"Dec","2018-12-06 10:20:00","Inactive","X",NA,"Suzano"
"Dec_5",705918.766464073,7481424.63413987,"Dec","2018-12-06 10:25:00","Inactive","X",NA,"Suzano"
"Dec_5",705916.942453368,7481414.7577621,"Dec","2018-12-06 10:30:00","Resting","X",NA,"Suzano"
"Dec_5",705916.942453368,7481414.7577621,"Dec","2018-12-06 10:35:00","Resting","X",NA,"Suzano"
"Dec_5",705913.838560514,7481407.10222712,"Dec","2018-12-06 10:40:00","Frugivory","Syagrus romanzoffiana","42.0","Suzano"
"Dec_5",705913.838560514,7481407.10222712,"Dec","2018-12-06 10:45:00","Frugivory","Syagrus romanzoffiana","42.0","Suzano"
"Dec_5",705910.773822763,7481398.965037,"Dec","2018-12-06 10:50:00","Resting","X",NA,"Suzano"
"Dec_5",705910.773822763,7481398.965037,"Dec","2018-12-06 10:55:00","Resting","X",NA,"Suzano"
"Dec_5",705910.773822763,7481398.965037,"Dec","2018-12-06 11:00:00","Resting","X",NA,"Suzano"
"Dec_5",705910.773822763,7481398.965037,"Dec","2018-12-06 11:05:00","Resting","X",NA,"Suzano"
"Dec_5",705910.773822763,7481398.965037,"Dec","2018-12-06 11:10:00","Resting","X",NA,"Suzano"
"Dec_5",705910.773822763,7481398.965037,"Dec","2018-12-06 11:15:00","Resting","X",NA,"Suzano"
"Dec_5",705905.552907199,7481393.80389607,"Dec","2018-12-06 11:20:00","Travel","X",NA,"Suzano"
"Dec_5",705887.221265491,7481408.86575217,"Dec","2018-12-06 11:25:00","Travel","X",NA,"Suzano"
"Dec_5",705881.460852578,7481430.98384431,"Dec","2018-12-06 11:30:00","Travel","X",NA,"Suzano"
"Dec_5",705863.222311236,7481443.87012433,"Dec","2018-12-06 11:35:00","Travel","X",NA,"Suzano"
"Dec_5",705846.083418969,7481434.07825649,"Dec","2018-12-06 11:40:00","Travel","X",NA,"Suzano"
"Dec_5",705845.59439523,7481416.1324063,"Dec","2018-12-06 11:45:00","Inactive","X",NA,"Suzano"
"Dec_5",705845.59439523,7481416.1324063,"Dec","2018-12-06 11:50:00","Inactive","X",NA,"Suzano"
"Dec_5",705845.59439523,7481416.1324063,"Dec","2018-12-06 11:55:00","Inactive","X",NA,"Suzano"
"Dec_5",705846.631844543,7481405.47853381,"Dec","2018-12-06 12:00:00","Foraging","X",NA,"Suzano"
"Dec_5",705842.107936915,7481395.68067955,"Dec","2018-12-06 12:05:00","Foraging","X",NA,"Suzano"
"Dec_5",705841.627304516,7481382.01036401,"Dec","2018-12-06 12:10:00","Foraging","Pera glabrata","44.0","Suzano"
"Dec_5",705841.627304516,7481382.01036401,"Dec","2018-12-06 12:15:00","Frugivory","Pera glabrata","44.0","Suzano"
"Dec_5",705841.627304516,7481382.01036401,"Dec","2018-12-06 12:20:00","Frugivory","Pera glabrata","44.0","Suzano"
"Dec_5",705841.627304516,7481382.01036401,"Dec","2018-12-06 12:25:00","Frugivory","Pera glabrata","44.0","Suzano"
"Dec_5",705841.627304516,7481382.01036401,"Dec","2018-12-06 12:30:00","Frugivory","Rhipsalis teres","44.0","Suzano"
"Dec_5",705841.627304516,7481382.01036401,"Dec","2018-12-06 12:35:00","Frugivory","Rhipsalis teres","44.0","Suzano"
"Dec_5",705846.514145053,7481383.22363985,"Dec","2018-12-06 12:40:00","Gummivory","Euterpe edulis","f09_g","Suzano"
"Dec_5",705846.514145053,7481383.22363985,"Dec","2018-12-06 12:45:00","Gummivory","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 12:50:00","Gummivory","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 12:55:00","Inactive","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:00:00","Inactive","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:05:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:10:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:15:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:20:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:25:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:30:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705853.77543677,7481382.48497819,"Dec","2018-12-06 13:35:00","Resting","Euterpe edulis","f09_g","Suzano"
"Dec_5",705881.8322436,7481375.21455355,"Dec","2018-12-06 13:40:00","Travel","X",NA,"Suzano"
"Dec_5",705909.684475344,7481380.45979009,"Dec","2018-12-06 13:45:00","Travel","Syagrus romanzoffiana","46.0","Suzano"
"Dec_5",705909.684475344,7481380.45979009,"Dec","2018-12-06 13:50:00","Frugivory","Syagrus romanzoffiana","46.0","Suzano"
"Dec_5",705909.684475344,7481380.45979009,"Dec","2018-12-06 13:55:00","Frugivory","Syagrus romanzoffiana","46.0","Suzano"
"Dec_5",705909.684475344,7481380.45979009,"Dec","2018-12-06 14:00:00","Inactive","Syagrus romanzoffiana","46.0","Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:05:00","Inactive","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:10:00","Inactive","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:15:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:20:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:25:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:30:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:35:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:40:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:45:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:50:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 14:55:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 15:00:00","Resting","X",NA,"Suzano"
"Dec_5",705920.221531435,7481375.53373852,"Dec","2018-12-06 15:05:00","Foraging","X",NA,"Suzano"
"Dec_5",705938.01313934,7481374.62749197,"Dec","2018-12-06 15:10:00","Foraging","Xylopia brasiliensis","47.0","Suzano"
"Dec_5",705938.01313934,7481374.62749197,"Dec","2018-12-06 15:15:00","Frugivory","Xylopia brasiliensis","47.0","Suzano"
"Dec_5",705938.01313934,7481374.62749197,"Dec","2018-12-06 15:20:00","Frugivory","Xylopia brasiliensis","47.0","Suzano"
"Dec_5",705938.01313934,7481374.62749197,"Dec","2018-12-06 15:25:00","Frugivory","Xylopia brasiliensis","47.0","Suzano"
"Dec_5",705938.01313934,7481374.62749197,"Dec","2018-12-06 15:30:00","Frugivory","Xylopia brasiliensis","47.0","Suzano"
"Dec_5",705956.121736501,7481372.97249181,"Dec","2018-12-06 15:35:00","Travel","X",NA,"Suzano"
"Dec_5",705967.157185562,7481361.16420619,"Dec","2018-12-06 15:40:00","Travel","X",NA,"Suzano"
"Dec_5",705988.595689822,7481350.05265841,"Dec","2018-12-06 15:45:00","Travel","Syagrus romanzoffiana","48.0","Suzano"
"Dec_5",705988.595689822,7481350.05265841,"Dec","2018-12-06 15:50:00","Frugivory","Syagrus romanzoffiana","48.0","Suzano"
"Dec_5",705997.287496282,7481348.10205849,"Dec","2018-12-06 15:55:00","Inactive","X",NA,"Suzano"
"Dec_5",705997.287496282,7481348.10205849,"Dec","2018-12-06 16:00:00","Inactive","X",NA,"Suzano"
"Dec_5",705997.287496282,7481348.10205849,"Dec","2018-12-06 16:05:00","Inactive","X",NA,"Suzano"
"Dec_5",705997.287496282,7481348.10205849,"Dec","2018-12-06 16:10:00","Resting","X",NA,"Suzano"
"Dec_5",705997.287496282,7481348.10205849,"Dec","2018-12-06 16:15:00","Resting","X",NA,"Suzano"
"Dec_5",705997.287496282,7481348.10205849,"Dec","2018-12-06 16:20:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:25:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:30:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:35:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:40:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:45:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:50:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 16:55:00","Resting","X",NA,"Suzano"
"Dec_5",706011.556163571,7481346.5879522,"Dec","2018-12-06 17:00:00","Resting","X",NA,"Suzano"
"Dec_5",706019.226529725,7481346.10763687,"Dec","2018-12-06 17:05:00","Frugivory","Xylopia brasiliensis","49.0","Suzano"
"Dec_5",706019.226529725,7481346.10763687,"Dec","2018-12-06 17:10:00","Frugivory","Xylopia brasiliensis","49.0","Suzano"
"Dec_5",706019.226529725,7481346.10763687,"Dec","2018-12-06 17:15:00","Frugivory","Xylopia brasiliensis","49.0","Suzano"
"Dec_5",706019.226529725,7481346.10763687,"Dec","2018-12-06 17:20:00","Frugivory","Xylopia brasiliensis","49.0","Suzano"
"Dec_5",706020.174310757,7481330.00037813,"Dec","2018-12-06 17:25:00","Travel","X",NA,"Suzano"
"Dec_5",706022.472455527,7481311.60339647,"Dec","2018-12-06 17:30:00","Travel","X",NA,"Suzano"
"Dec_5",706030.001534369,7481296.67018346,"Dec","2018-12-06 17:35:00","Travel","X",NA,"Suzano"
"Dec_5",706045.616275993,7481297.58614277,"Dec","2018-12-06 17:40:00","Travel","X",NA,"Suzano"
"Dec_5",706044.139530126,7481279.17846297,"Dec","2018-12-06 17:45:00","Travel","Unknown","SS01","Suzano"
"Dec_5",706044.139530126,7481279.17846297,"Dec","2018-12-06 17:50:00","Sleeping site","Unknown","SS01","Suzano"
"Dec_6",706044.139530126,7481279.17846297,"Dec","2018-12-07 07:30:00","Sleeping site","Unknown","SS01","Suzano"
"Dec_6",706044.139530126,7481279.17846297,"Dec","2018-12-07 07:35:00","Foraging","Unknown","SS01","Suzano"
"Dec_6",706034.720034855,7481279.18308306,"Dec","2018-12-07 07:40:00","Foraging","X",NA,"Suzano"
"Dec_6",706030.371919764,7481269.69969575,"Dec","2018-12-07 07:45:00","Foraging","X",NA,"Suzano"
"Dec_6",706027.598070167,7481257.47615112,"Dec","2018-12-07 07:50:00","Frugivory","Syagrus romanzoffiana","f10_f","Suzano"
"Dec_6",706027.598070167,7481257.47615112,"Dec","2018-12-07 07:55:00","Frugivory","Syagrus romanzoffiana","f10_f","Suzano"
"Dec_6",706027.598070167,7481257.47615112,"Dec","2018-12-07 08:00:00","Inactive","Syagrus romanzoffiana","f10_f","Suzano"
"Dec_6",706027.598070167,7481257.47615112,"Dec","2018-12-07 08:05:00","Inactive","Syagrus romanzoffiana","f10_f","Suzano"
"Dec_6",706027.598070167,7481257.47615112,"Dec","2018-12-07 08:10:00","Travel","Syagrus romanzoffiana","f10_f","Suzano"
"Dec_6",706008.684887954,7481252.3443363,"Dec","2018-12-07 08:15:00","Travel","X",NA,"Suzano"
"Dec_6",705988.546354775,7481257.3430706,"Dec","2018-12-07 08:20:00","Travel","X",NA,"Suzano"
"Dec_6",705973.892414284,7481270.49154934,"Dec","2018-12-07 08:25:00","Inactive","X",NA,"Suzano"
"Dec_6",705973.892414284,7481270.49154934,"Dec","2018-12-07 08:30:00","Inactive","X",NA,"Suzano"
"Dec_6",705973.892414284,7481270.49154934,"Dec","2018-12-07 08:35:00","Inactive","X",NA,"Suzano"
"Dec_6",705968.83243748,7481288.13940436,"Dec","2018-12-07 08:40:00","Resting","X",NA,"Suzano"
"Dec_6",705968.83243748,7481288.13940436,"Dec","2018-12-07 08:45:00","Resting","X",NA,"Suzano"
"Dec_6",705968.83243748,7481288.13940436,"Dec","2018-12-07 08:50:00","Resting","X",NA,"Suzano"
"Dec_6",705968.83243748,7481288.13940436,"Dec","2018-12-07 08:55:00","Resting","X",NA,"Suzano"
"Dec_6",705966.552704349,7481298.27268434,"Dec","2018-12-07 09:00:00","Resting","Trichilia catigua","50.0","Suzano"
"Dec_6",705966.552704349,7481298.27268434,"Dec","2018-12-07 09:05:00","Resting","Trichilia catigua","50.0","Suzano"
"Dec_6",705966.552704349,7481298.27268434,"Dec","2018-12-07 09:10:00","Resting","Trichilia catigua","50.0","Suzano"
"Dec_6",705966.552704349,7481298.27268434,"Dec","2018-12-07 09:15:00","Frugivory","Trichilia catigua","50.0","Suzano"
"Dec_6",705966.552704349,7481298.27268434,"Dec","2018-12-07 09:20:00","Frugivory","Trichilia catigua","50.0","Suzano"
"Dec_6",705966.552704349,7481298.27268434,"Dec","2018-12-07 09:25:00","Travel","Trichilia catigua","50.0","Suzano"
"Dec_6",705974.714564754,7481319.80351758,"Dec","2018-12-07 09:30:00","Travel","X",NA,"Suzano"
"Dec_6",705988.061116306,7481326.06087106,"Dec","2018-12-07 09:35:00","Travel","X",NA,"Suzano"
"Dec_6",706007.690612349,7481332.21464567,"Dec","2018-12-07 09:40:00","Travel","X",NA,"Suzano"
"Dec_6",706012.193293907,7481347.65331155,"Dec","2018-12-07 09:45:00","Travel","X",NA,"Suzano"
"Dec_6",706019.987366108,7481358.73364629,"Dec","2018-12-07 09:50:00","Inactive","X",NA,"Suzano"
"Dec_6",706031.628844548,7481360.32849772,"Dec","2018-12-07 09:55:00","Frugivory","Xylopia brasiliensis","51.0","Suzano"
"Dec_6",706031.628844548,7481360.32849772,"Dec","2018-12-07 10:00:00","Frugivory","Xylopia brasiliensis","51.0","Suzano"
"Dec_6",706031.628844548,7481360.32849772,"Dec","2018-12-07 10:05:00","Frugivory","Xylopia brasiliensis","51.0","Suzano"
"Dec_6",706037.094562641,7481360.46188579,"Dec","2018-12-07 10:10:00","Frugivory","Xylopia brasiliensis","f11_f","Suzano"
"Dec_6",706037.094562641,7481360.46188579,"Dec","2018-12-07 10:15:00","Frugivory","Xylopia brasiliensis","f11_f","Suzano"
"Dec_6",706037.094562641,7481360.46188579,"Dec","2018-12-07 10:20:00","Travel","Xylopia brasiliensis","f11_f","Suzano"
"Dec_6",706040.01349989,7481384.98778619,"Dec","2018-12-07 10:25:00","Travel","X",NA,"Suzano"
"Dec_6",706033.051954496,7481402.56339931,"Dec","2018-12-07 10:30:00","Travel","X",NA,"Suzano"
"Dec_6",706023.190654319,7481415.31461557,"Dec","2018-12-07 10:35:00","Travel","X",NA,"Suzano"
"Dec_6",706006.506513788,7481423.4351656,"Dec","2018-12-07 10:40:00","Inactive","X",NA,"Suzano"
"Dec_6",705998.756181771,7481420.66562337,"Dec","2018-12-07 10:45:00","Inactive","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 10:50:00","Inactive","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 10:55:00","Resting","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 11:00:00","Resting","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 11:05:00","Resting","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 11:10:00","Resting","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 11:15:00","Resting","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 11:20:00","Resting","X",NA,"Suzano"
"Dec_6",705987.108016595,7481407.07109508,"Dec","2018-12-07 11:25:00","Resting","X",NA,"Suzano"
"Dec_6",705979.673738213,7481400.83848436,"Dec","2018-12-07 11:30:00","Resting","X",NA,"Suzano"
"Dec_6",705979.673738213,7481400.83848436,"Dec","2018-12-07 11:35:00","Resting","X",NA,"Suzano"
"Dec_6",705979.673738213,7481400.83848436,"Dec","2018-12-07 11:40:00","Resting","X",NA,"Suzano"
"Dec_6",705979.673738213,7481400.83848436,"Dec","2018-12-07 11:45:00","Resting","X",NA,"Suzano"
"Dec_6",705979.673738213,7481400.83848436,"Dec","2018-12-07 11:50:00","Resting","X",NA,"Suzano"
"Dec_6",705979.673738213,7481400.83848436,"Dec","2018-12-07 11:55:00","Resting","X",NA,"Suzano"
"Dec_6",705962.782576678,7481401.30220198,"Dec","2018-12-07 12:00:00","Travel","X",NA,"Suzano"
"Dec_6",705944.044357674,7481405.214889,"Dec","2018-12-07 12:05:00","Travel","X",NA,"Suzano"
"Dec_6",705924.711711443,7481410.91573967,"Dec","2018-12-07 12:10:00","Travel","X",NA,"Suzano"
"Dec_6",705916.046814424,7481415.54357761,"Dec","2018-12-07 12:15:00","Foraging","X",NA,"Suzano"
"Dec_6",705908.451658431,7481424.53167349,"Dec","2018-12-07 12:20:00","Foraging","X",NA,"Suzano"
"Dec_6",705907.743585711,7481437.96441821,"Dec","2018-12-07 12:25:00","Foraging","X",NA,"Suzano"
"Dec_6",705912.90361416,7481431.69982332,"Dec","2018-12-07 12:30:00","Frugivory","Syagrus romanzoffiana","52.0","Suzano"
"Dec_6",705912.90361416,7481431.69982332,"Dec","2018-12-07 12:35:00","Frugivory","Syagrus romanzoffiana","52.0","Suzano"
"Dec_6",705912.90361416,7481431.69982332,"Dec","2018-12-07 12:40:00","Frugivory","Syagrus romanzoffiana","52.0","Suzano"
"Dec_6",705923.202453671,7481448.6400806,"Dec","2018-12-07 12:45:00","Travel","X",NA,"Suzano"
"Dec_6",705926.797120922,7481467.7229431,"Dec","2018-12-07 12:50:00","Travel","X",NA,"Suzano"
"Dec_6",705935.084150428,7481488.0222258,"Dec","2018-12-07 12:55:00","Travel","X",NA,"Suzano"
"Dec_6",705938.334224605,7481495.49425754,"Dec","2018-12-07 13:00:00","Frugivory","Syagrus romanzoffiana","53.0","Suzano"
"Dec_6",705938.334224605,7481495.49425754,"Dec","2018-12-07 13:05:00","Frugivory","Syagrus romanzoffiana","53.0","Suzano"
"Dec_6",705938.334224605,7481495.49425754,"Dec","2018-12-07 13:10:00","Frugivory","Syagrus romanzoffiana","53.0","Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:15:00","Inactive","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:20:00","Inactive","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:25:00","Inactive","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:30:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:35:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:40:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:45:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:50:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 13:55:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 14:00:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 14:05:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 14:10:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 14:15:00","Resting","X",NA,"Suzano"
"Dec_6",705947.775024886,7481509.01379007,"Dec","2018-12-07 14:20:00","Resting","X",NA,"Suzano"
"Dec_6",705960.811585276,7481527.25427583,"Dec","2018-12-07 14:25:00","Resting","X",NA,"Suzano"
"Dec_6",705960.811585276,7481527.25427583,"Dec","2018-12-07 14:30:00","Resting","X",NA,"Suzano"
"Dec_6",705960.811585276,7481527.25427583,"Dec","2018-12-07 14:35:00","Resting","X",NA,"Suzano"
"Dec_6",705960.811585276,7481527.25427583,"Dec","2018-12-07 14:40:00","Resting","X",NA,"Suzano"
"Dec_6",705963.432000064,7481502.00084579,"Dec","2018-12-07 14:45:00","Travel","X",NA,"Suzano"
"Dec_6",705958.41716498,7481475.50787202,"Dec","2018-12-07 14:50:00","Travel","X",NA,"Suzano"
"Dec_6",705951.724716491,7481453.13865412,"Dec","2018-12-07 14:55:00","Travel","X",NA,"Suzano"
"Dec_6",705950.629103339,7481431.11354696,"Dec","2018-12-07 15:00:00","Travel","X",NA,"Suzano"
"Dec_6",705973.709473689,7481427.37991359,"Dec","2018-12-07 15:05:00","Travel","X",NA,"Suzano"
"Dec_6",705981.596716418,7481436.32319648,"Dec","2018-12-07 15:10:00","Inactive","X",NA,"Suzano"
"Dec_6",705981.596716418,7481436.32319648,"Dec","2018-12-07 15:15:00","Inactive","X",NA,"Suzano"
"Dec_6",705992.151323963,7481443.80747931,"Dec","2018-12-07 15:20:00","Foraging","X",NA,"Suzano"
"Dec_6",705999.657109669,7481447.53485026,"Dec","2018-12-07 15:25:00","Foraging","X",NA,"Suzano"
"Dec_6",705999.657109669,7481447.53485026,"Dec","2018-12-07 15:30:00","Foraging","X",NA,"Suzano"
"Dec_6",706010.451211304,7481447.21813765,"Dec","2018-12-07 15:35:00","Frugivory","Casearia sylvestris","54.0","Suzano"
"Dec_6",706010.451211304,7481447.21813765,"Dec","2018-12-07 15:40:00","Frugivory","Casearia sylvestris","54.0","Suzano"
"Dec_6",706010.451211304,7481447.21813765,"Dec","2018-12-07 15:45:00","Frugivory","Casearia sylvestris","54.0","Suzano"
"Dec_6",706024.643276205,7481450.60967186,"Dec","2018-12-07 15:50:00","Inactive","X",NA,"Suzano"
"Dec_6",706024.643276205,7481450.60967186,"Dec","2018-12-07 15:55:00","Inactive","X",NA,"Suzano"
"Dec_6",706033.221438909,7481455.72568852,"Dec","2018-12-07 16:00:00","Frugivory","Casearia sylvestris","55.0","Suzano"
"Dec_6",706033.221438909,7481455.72568852,"Dec","2018-12-07 16:05:00","Frugivory","Casearia sylvestris","55.0","Suzano"
"Dec_6",706033.221438909,7481455.72568852,"Dec","2018-12-07 16:10:00","Frugivory","Casearia sylvestris","55.0","Suzano"
"Dec_6",706041.765415858,7481460.08668264,"Dec","2018-12-07 16:15:00","Inactive","X",NA,"Suzano"
"Dec_6",706041.765415858,7481460.08668264,"Dec","2018-12-07 16:20:00","Inactive","X",NA,"Suzano"
"Dec_6",706055.806797139,7481478.09367641,"Dec","2018-12-07 16:25:00","Resting","X",NA,"Suzano"
"Dec_6",706055.806797139,7481478.09367641,"Dec","2018-12-07 16:30:00","Resting","X",NA,"Suzano"
"Dec_6",706055.806797139,7481478.09367641,"Dec","2018-12-07 16:35:00","Resting","X",NA,"Suzano"
"Dec_6",706055.806797139,7481478.09367641,"Dec","2018-12-07 16:40:00","Resting","X",NA,"Suzano"
"Dec_6",706055.806797139,7481478.09367641,"Dec","2018-12-07 16:45:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 16:50:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 16:55:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 17:00:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 17:05:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 17:10:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 17:15:00","Resting","X",NA,"Suzano"
"Dec_6",706050.562649914,7481489.95183464,"Dec","2018-12-07 17:20:00","Resting","X",NA,"Suzano"
"Dec_6",706031.587010954,7481504.91214551,"Dec","2018-12-07 17:25:00","Travel","X",NA,"Suzano"
